timestamp_iso,timestamp_unix,hour_of_day,day_of_week,soil_now,moisture_mean,moisture_delta,moisture_slope,dry_duration,temp_now,humidity_now,light_now,combined_stress,risk,anomaly,recovering,sequence,step_in_sequence,minutes_until_water
2026-01-22 02:50:00,1769050200,2,3,5.0,5.0,0.0,0.0,40.167,17.706,74.362,68.743,0.306,1,0,0,68,254,0.0
2026-01-22 02:50:00,1769050200,2,3,6.364,7.674,-1.382,-0.89,7.833,20.886,70.583,20.0,0.309,1,0,0,82,57,0.0
2026-01-22 02:50:00,1769050200,2,3,5.0,5.0,0.0,0.0,41.833,16.672,65.539,167.342,0.306,1,0,0,128,261,0.0
2026-01-22 02:50:00,1769050200,2,3,5.0,5.286,-1.054,-0.03,35.0,20.786,70.45,98.539,0.319,1,0,0,63,227,0.0
2026-01-22 03:00:00,1769050800,3,3,5.784,6.862,-0.58,-0.59,8.0,17.212,70.682,44.346,0.299,1,0,0,82,58,0.0
2026-01-22 03:00:00,1769050800,3,3,5.0,5.263,0.0,0.0,35.167,16.146,79.133,20.0,0.306,1,0,0,63,228,0.0
2026-01-22 03:00:00,1769050800,3,3,5.0,5.0,0.0,0.0,40.333,18.917,75.454,141.891,0.306,1,0,0,68,255,0.0
2026-01-22 03:00:00,1769050800,3,3,5.0,5.0,0.0,0.0,42.0,17.806,76.02,195.393,0.306,1,0,0,128,262,0.0
2026-01-22 03:10:00,1769051400,3,3,5.0,5.263,0.0,-0.351,35.333,18.525,77.119,20.0,0.306,1,0,0,63,229,0.0
2026-01-22 03:10:00,1769051400,3,3,5.0,5.0,0.0,0.0,40.5,16.414,63.71,45.495,0.306,1,0,0,68,256,0.0
2026-01-22 03:10:00,1769051400,3,3,5.0,5.0,0.0,0.0,42.167,22.226,67.446,20.0,0.343,1,0,0,128,263,0.0
2026-01-22 03:10:00,1769051400,3,3,5.0,6.223,-0.784,-0.915,8.167,18.742,71.222,152.798,0.306,1,0,0,82,59,0.0
2026-01-22 03:20:00,1769052000,3,3,5.0,5.0,0.0,0.0,40.667,18.588,82.689,123.488,0.306,1,0,0,68,257,0.0
2026-01-22 03:20:00,1769052000,3,3,5.0,5.0,0.0,0.0,35.5,19.835,68.888,160.74,0.306,1,0,0,63,230,0.0
2026-01-22 03:20:00,1769052000,3,3,5.0,5.537,0.0,-0.455,8.333,21.301,72.861,28.296,0.328,1,0,0,82,60,0.0
2026-01-22 03:20:00,1769052000,3,3,5.0,5.0,0.0,0.0,42.333,19.704,65.826,20.0,0.306,1,0,0,128,264,0.0
2026-01-22 03:30:00,1769052600,3,3,5.0,5.0,0.0,0.0,35.667,19.741,75.213,186.557,0.306,1,0,0,63,231,0.0
2026-01-22 03:30:00,1769052600,3,3,5.0,5.0,0.0,0.0,42.5,19.967,71.608,119.897,0.306,1,0,0,128,265,0.0
2026-01-22 03:30:00,1769052600,3,3,5.0,5.0,0.0,0.0,40.833,22.486,69.945,40.304,0.348,1,0,0,68,258,0.0
2026-01-22 03:30:00,1769052600,3,3,5.0,5.196,0.0,-0.261,8.5,19.99,70.245,47.954,0.306,1,0,0,82,61,0.0
2026-01-22 03:40:00,1769053200,3,3,5.0,5.0,0.0,0.0,35.833,22.066,74.867,115.213,0.341,1,0,0,63,232,0.0
2026-01-22 03:40:00,1769053200,3,3,5.0,5.0,0.0,0.0,41.0,19.446,72.006,256.39,0.322,1,0,0,68,259,0.0
2026-01-22 03:40:00,1769053200,3,3,5.254,5.063,0.254,0.085,42.667,16.489,74.155,20.0,0.304,1,0,0,128,266,0.0
2026-01-22 03:40:00,1769053200,3,3,5.0,5.0,0.0,0.0,8.667,18.799,82.287,41.038,0.306,1,0,0,82,62,0.0
2026-01-22 03:50:00,1769053800,3,3,5.0,5.0,0.0,0.0,41.167,21.944,62.068,192.297,0.339,1,0,0,68,260,0.0
2026-01-22 03:50:00,1769053800,3,3,5.0,5.0,0.0,0.0,36.0,19.175,72.517,138.077,0.306,1,0,0,63,233,0.0
2026-01-22 03:50:00,1769053800,3,3,5.0,5.0,0.0,0.0,8.833,20.736,68.778,28.589,0.319,0,0,0,82,63,0.0
2026-01-22 03:50:00,1769053800,3,3,5.347,5.15,0.093,0.116,42.833,19.658,72.318,202.622,0.304,1,0,0,128,267,0.0
2026-01-22 04:00:00,1769054400,4,3,5.0,5.0,0.0,0.0,9.0,17.887,70.466,24.289,0.306,1,0,0,82,64,0.0
2026-01-22 04:00:00,1769054400,4,3,5.0,5.0,0.0,0.0,41.333,17.838,82.002,133.25,0.306,0,0,0,68,261,0.0
2026-01-22 04:00:00,1769054400,4,3,5.0,5.15,-0.347,0.0,43.0,15.144,69.131,157.937,0.306,1,0,0,128,268,0.0
2026-01-22 04:00:00,1769054400,4,3,5.0,5.0,0.0,0.0,36.167,19.392,70.253,107.092,0.306,0,0,0,63,234,0.0
2026-01-22 04:10:00,1769055000,4,3,5.253,5.063,0.253,0.084,41.5,20.512,67.03,92.739,0.313,1,0,0,68,262,0.0
2026-01-22 04:10:00,1769055000,4,3,5.0,5.0,0.0,0.0,9.167,21.444,67.317,75.343,0.33,1,0,0,82,65,0.0
2026-01-22 04:10:00,1769055000,4,3,5.0,5.0,0.0,0.0,36.333,16.961,77.753,121.229,0.306,1,0,0,63,235,0.0
2026-01-22 04:10:00,1769055000,4,3,5.0,5.15,0.0,-0.085,43.167,16.84,79.768,181.662,0.306,1,0,0,128,269,0.0
2026-01-22 04:20:00,1769055600,4,3,5.0,5.0,0.0,0.0,9.333,19.567,70.704,20.0,0.306,0,0,0,82,66,0.0
2026-01-22 04:20:00,1769055600,4,3,5.0,5.087,0.0,-0.116,43.333,21.012,67.676,75.268,0.323,1,0,0,128,270,0.0
2026-01-22 04:20:00,1769055600,4,3,6.098,5.338,0.845,0.366,41.667,19.231,69.13,55.479,0.297,0,0,0,68,263,0.0
2026-01-22 04:20:00,1769055600,4,3,5.06,5.015,0.06,0.02,36.5,18.724,68.441,108.106,0.306,0,0,0,63,236,0.0
2026-01-22 04:30:00,1769056200,4,3,5.0,5.0,0.0,0.0,9.5,18.126,74.062,22.334,0.306,1,0,0,82,67,0.0
2026-01-22 04:30:00,1769056200,4,3,5.0,5.015,-0.06,0.0,36.667,17.744,75.831,86.994,0.306,1,0,0,63,237,0.0
2026-01-22 04:30:00,1769056200,4,3,5.0,5.338,-1.098,0.0,41.833,17.537,66.222,20.0,0.306,1,0,0,68,264,0.0
2026-01-22 04:30:00,1769056200,4,3,5.0,5.0,0.0,0.0,43.5,19.366,68.784,64.553,0.306,1,0,0,128,271,0.0
2026-01-22 04:40:00,1769056800,4,3,5.0,5.0,0.0,0.0,43.667,17.511,70.044,41.639,0.306,0,0,0,128,272,0.0
2026-01-22 04:40:00,1769056800,4,3,5.371,5.431,0.371,0.039,42.0,18.72,69.513,20.0,0.303,0,0,0,68,265,0.0
2026-01-22 04:40:00,1769056800,4,3,5.0,5.015,0.0,0.0,36.833,18.873,72.749,58.749,0.306,1,0,0,63,238,0.0
2026-01-22 04:40:00,1769056800,4,3,5.0,5.0,0.0,0.0,9.667,21.646,72.787,152.377,0.334,1,0,0,82,68,0.0
2026-01-22 04:50:00,1769057400,4,3,5.0,5.0,0.0,0.0,43.833,15.898,76.469,63.236,0.306,1,0,0,128,273,0.0
2026-01-22 04:50:00,1769057400,4,3,5.0,5.367,-0.371,-0.366,42.167,18.869,68.576,110.291,0.306,1,0,0,68,266,0.0
2026-01-22 04:50:00,1769057400,4,3,5.0,5.0,0.0,0.0,9.833,16.086,71.66,97.926,0.306,0,0,0,82,69,0.0
2026-01-22 04:50:00,1769057400,4,3,5.0,5.015,0.0,-0.02,37.0,19.468,66.111,31.136,0.306,1,0,0,63,239,0.0
2026-01-22 05:00:00,1769058000,5,3,5.0,5.0,0.0,0.0,10.0,17.497,78.048,41.035,0.306,1,0,0,82,70,0.0
2026-01-22 05:00:00,1769058000,5,3,5.0,5.0,0.0,0.0,37.167,19.386,80.491,20.0,0.306,1,0,0,63,240,0.0
2026-01-22 05:00:00,1769058000,5,3,5.0,5.093,0.0,0.0,42.333,19.336,72.095,20.0,0.306,1,0,0,68,267,0.0
2026-01-22 05:00:00,1769058000,5,3,5.0,5.0,0.0,0.0,44.0,18.778,67.966,75.135,0.306,1,0,0,128,274,0.0
2026-01-22 05:10:00,1769058600,5,3,5.0,5.0,0.0,0.0,44.167,19.0,75.029,56.267,0.306,0,0,0,128,275,0.0
2026-01-22 05:10:00,1769058600,5,3,5.248,5.062,0.248,0.083,37.333,23.747,83.221,29.979,0.367,1,0,0,63,241,0.0
2026-01-22 05:10:00,1769058600,5,3,5.0,5.0,0.0,0.0,10.167,18.812,78.942,193.856,0.306,1,0,0,82,71,0.0
2026-01-22 05:10:00,1769058600,5,3,5.307,5.169,0.307,-0.022,42.5,21.217,70.878,195.022,0.324,1,0,0,68,268,0.0
2026-01-22 05:20:00,1769059200,5,3,5.0,5.077,-0.307,0.0,42.667,18.865,73.914,154.717,0.306,1,0,0,68,269,0.0
2026-01-22 05:20:00,1769059200,5,3,5.0,5.0,0.0,0.0,10.333,21.566,70.499,20.0,0.332,1,0,0,82,72,0.0
2026-01-22 05:20:00,1769059200,5,3,5.0,5.062,-0.248,0.0,37.5,16.461,86.185,20.0,0.306,1,0,0,63,242,0.0
2026-01-22 05:20:00,1769059200,5,3,5.0,5.0,0.0,0.0,44.333,22.488,74.027,165.024,0.348,1,0,0,128,276,0.0
2026-01-22 05:30:00,1769059800,5,3,5.0,5.077,0.0,0.0,42.833,20.209,63.436,121.776,0.31,1,0,0,68,270,0.0
2026-01-22 05:30:00,1769059800,5,3,5.0,5.062,0.0,0.0,37.667,16.764,73.322,112.457,0.306,1,0,0,63,243,0.0
2026-01-22 05:30:00,1769059800,5,3,5.0,5.0,0.0,0.0,44.5,17.636,81.318,50.152,0.306,1,0,0,128,277,0.0
2026-01-22 05:30:00,1769059800,5,3,5.0,5.0,0.0,0.0,10.5,20.626,70.131,26.879,0.317,1,0,0,82,73,0.0
2026-01-22 05:40:00,1769060400,5,3,5.0,5.077,0.0,-0.102,43.0,14.696,68.332,76.829,0.306,1,0,0,68,271,0.0
2026-01-22 05:40:00,1769060400,5,3,5.0,5.0,0.0,0.0,44.667,17.332,78.56,20.0,0.306,0,0,0,128,278,0.0
2026-01-22 05:40:00,1769060400,5,3,5.0,5.0,0.0,0.0,10.667,21.996,72.639,20.0,0.34,1,0,0,82,74,0.0
2026-01-22 05:40:00,1769060400,5,3,5.0,5.062,0.0,-0.083,37.833,16.63,67.301,20.0,0.306,1,0,0,63,244,0.0
2026-01-22 05:50:00,1769061000,5,3,5.0,5.0,0.0,0.0,44.833,21.708,72.714,63.346,0.335,1,0,0,128,279,0.0
2026-01-22 05:50:00,1769061000,5,3,5.0,5.0,0.0,0.0,43.167,18.257,71.625,198.003,0.306,0,0,0,68,272,0.0
2026-01-22 05:50:00,1769061000,5,3,5.0,5.0,0.0,0.0,10.833,19.536,64.536,152.378,0.306,1,0,0,82,75,0.0
2026-01-22 05:50:00,1769061000,5,3,5.0,5.0,0.0,0.0,38.0,18.936,75.07,141.558,0.306,1,0,0,63,245,0.0
2026-01-22 06:00:00,1769061600,6,3,5.0,5.0,0.0,0.0,38.167,17.381,69.512,77.962,0.306,0,0,0,63,246,0.0
2026-01-22 06:00:00,1769061600,6,3,5.625,5.156,0.625,0.208,11.0,17.44,75.052,175.839,0.301,0,0,0,82,76,0.0
2026-01-22 06:00:00,1769061600,6,3,5.0,5.0,0.0,0.0,43.333,17.796,71.402,138.62,0.306,1,0,0,68,273,0.0
2026-01-22 06:00:00,1769061600,6,3,5.0,5.0,0.0,0.0,45.0,20.869,73.288,68.006,0.321,1,0,0,128,280,0.0
2026-01-22 06:10:00,1769062200,6,3,5.0,5.0,0.0,0.0,38.333,18.75,65.517,48.619,0.306,1,0,0,63,247,0.0
2026-01-22 06:10:00,1769062200,6,3,5.1,5.181,-0.525,0.033,11.167,18.297,73.905,20.0,0.305,1,0,0,82,77,0.0
2026-01-22 06:10:00,1769062200,6,3,5.0,5.0,0.0,0.0,45.167,17.069,73.659,148.555,0.306,1,0,0,128,281,0.0
2026-01-22 06:10:00,1769062200,6,3,5.0,5.0,0.0,0.0,43.5,17.809,74.109,20.0,0.306,0,0,0,68,274,0.0
2026-01-22 06:20:00,1769062800,6,3,5.0,5.181,-0.1,0.0,11.333,20.643,70.31,260.379,0.334,1,0,0,82,78,0.0
2026-01-22 06:20:00,1769062800,6,3,5.0,5.0,0.0,0.0,38.5,15.569,67.807,20.0,0.306,1,0,0,63,248,0.0
2026-01-22 06:20:00,1769062800,6,3,5.0,5.0,0.0,0.0,45.333,19.785,73.625,20.0,0.306,1,0,0,128,282,0.0
2026-01-22 06:20:00,1769062800,6,3,5.0,5.0,0.0,0.0,43.667,15.591,71.64,73.578,0.306,1,0,0,68,275,0.0
2026-01-22 06:30:00,1769063400,6,3,5.238,5.059,0.238,0.079,45.5,19.944,65.861,68.001,0.304,1,0,0,128,283,0.0
2026-01-22 06:30:00,1769063400,6,3,5.0,5.0,0.0,0.0,38.667,21.26,75.343,62.95,0.327,1,0,0,63,249,0.0
2026-01-22 06:30:00,1769063400,6,3,5.0,5.181,0.0,-0.208,11.5,15.966,70.814,167.597,0.306,1,0,0,82,79,0.0
2026-01-22 06:30:00,1769063400,6,3,5.0,5.0,0.0,0.0,43.833,20.296,76.03,149.539,0.311,1,0,0,68,276,0.0
2026-01-22 06:40:00,1769064000,6,3,5.055,5.014,0.055,0.018,44.0,17.846,62.935,122.671,0.306,1,0,0,68,277,0.0
2026-01-22 06:40:00,1769064000,6,3,5.776,5.194,0.776,0.259,38.833,21.696,69.567,20.0,0.328,1,0,0,63,250,0.0
2026-01-22 06:40:00,1769064000,6,3,5.0,5.059,-0.238,0.0,45.667,17.542,72.912,45.083,0.306,1,0,0,128,284,0.0
2026-01-22 06:40:00,1769064000,6,3,5.0,5.025,0.0,-0.033,11.667,16.145,64.006,115.763,0.306,1,0,0,82,80,0.0
2026-01-22 06:50:00,1769064600,6,3,6.491,5.567,0.716,0.497,39.0,20.133,80.86,65.588,0.295,1,0,0,63,251,0.0
2026-01-22 06:50:00,1769064600,6,3,5.0,5.059,0.0,0.0,45.833,20.367,75.634,167.72,0.312,1,0,0,128,285,0.0
2026-01-22 06:50:00,1769064600,6,3,5.0,5.0,0.0,0.0,11.833,18.457,75.309,20.0,0.306,1,0,0,82,81,0.0
2026-01-22 06:50:00,1769064600,6,3,5.0,5.014,-0.055,0.0,44.167,15.126,70.761,172.04,0.306,0,0,0,68,278,0.0
2026-01-22 07:00:00,1769065200,7,3,5.318,5.093,0.318,0.106,44.333,21.865,65.709,308.613,0.366,0,0,0,68,279,0.0
2026-01-22 07:00:00,1769065200,7,3,6.101,5.842,-0.39,0.367,39.167,20.128,76.638,293.757,0.326,1,0,0,63,252,0.0
2026-01-22 07:00:00,1769065200,7,3,5.0,5.059,0.0,-0.079,46.0,19.338,69.022,342.146,0.347,1,0,0,128,286,0.0
2026-01-22 07:00:00,1769065200,7,3,5.0,5.0,0.0,0.0,12.0,16.374,63.506,251.446,0.321,1,0,0,82,82,0.0
2026-01-22 07:10:00,1769065800,7,3,5.0,5.0,0.0,0.0,46.167,21.443,60.831,406.462,0.389,1,0,0,128,287,0.0
2026-01-22 07:10:00,1769065800,7,3,5.0,5.0,0.0,0.0,12.167,25.085,67.34,352.51,0.435,1,0,0,82,83,0.0
2026-01-22 07:10:00,1769065800,7,3,5.0,5.842,-1.101,-0.259,39.333,22.661,63.88,365.68,0.398,1,0,0,63,253,0.0
2026-01-22 07:10:00,1769065800,7,3,5.0,5.093,-0.318,-0.018,44.5,18.625,67.701,327.341,0.343,1,0,0,68,280,0.0
2026-01-22 07:20:00,1769066400,7,3,5.0,5.0,0.0,0.0,12.333,23.761,59.062,380.709,0.425,1,0,0,82,84,0.0
2026-01-22 07:20:00,1769066400,7,3,5.0,5.08,0.0,0.0,44.667,21.585,55.894,277.179,0.375,1,0,0,68,281,0.0
2026-01-22 07:20:00,1769066400,7,3,5.152,5.686,0.152,-0.446,39.5,20.233,61.245,380.132,0.36,1,0,0,63,254,0.0
2026-01-22 07:20:00,1769066400,7,3,5.0,5.0,0.0,0.0,46.333,21.81,71.576,210.938,0.34,1,0,0,128,288,0.0
2026-01-22 07:30:00,1769067000,7,3,5.0,5.313,-0.152,-0.367,39.667,22.733,57.559,148.732,0.364,1,0,0,63,255,0.0
2026-01-22 07:30:00,1769067000,7,3,5.0,5.0,0.0,0.0,46.5,20.973,65.522,383.861,0.375,1,0,0,128,289,0.0
2026-01-22 07:30:00,1769067000,7,3,5.0,5.0,0.0,0.0,12.5,19.537,70.263,363.851,0.353,1,0,0,82,85,0.0
2026-01-22 07:30:00,1769067000,7,3,5.0,5.08,0.0,-0.106,44.833,21.597,63.912,309.111,0.364,1,0,0,68,282,0.0
2026-01-22 07:40:00,1769067600,7,3,5.0,5.0,0.0,0.0,45.0,21.651,74.329,236.186,0.344,1,0,0,68,283,0.0
2026-01-22 07:40:00,1769067600,7,3,5.0,5.0,0.0,0.0,12.667,20.747,59.63,216.255,0.325,1,0,0,82,86,0.0
2026-01-22 07:40:00,1769067600,7,3,5.48,5.158,0.48,0.16,39.833,19.77,60.626,328.468,0.339,1,0,0,63,256,0.0
2026-01-22 07:40:00,1769067600,7,3,5.0,5.0,0.0,0.0,46.667,24.681,67.24,249.792,0.398,1,0,0,128,290,0.0
2026-01-22 07:50:00,1769068200,7,3,5.0,5.158,-0.48,-0.051,40.0,21.188,63.588,278.654,0.349,1,0,0,63,257,0.0
2026-01-22 07:50:00,1769068200,7,3,5.0,5.0,0.0,0.0,46.833,20.111,69.776,182.752,0.308,1,0,0,128,291,0.0
2026-01-22 07:50:00,1769068200,7,3,5.0,5.0,0.0,0.0,12.833,23.562,67.946,314.895,0.398,1,0,0,82,87,0.0
2026-01-22 07:50:00,1769068200,7,3,5.381,5.095,0.381,0.127,45.167,20.917,65.835,286.428,0.343,1,0,0,68,284,0.0
2026-01-22 08:00:00,1769068800,8,3,5.101,5.121,-0.28,0.034,45.333,23.389,71.59,567.574,0.467,1,0,0,68,285,0.0
2026-01-22 08:00:00,1769068800,8,3,5.0,5.0,0.0,0.0,13.0,22.444,61.384,533.836,0.442,1,0,0,82,88,0.0
2026-01-22 08:00:00,1769068800,8,3,5.0,5.0,0.0,0.0,47.0,23.233,61.263,511.488,0.449,1,0,0,128,292,0.0
2026-01-22 08:00:00,1769068800,8,3,5.029,5.127,0.029,0.01,40.167,20.076,64.893,556.62,0.409,1,0,0,63,258,0.0
2026-01-22 08:10:00,1769069400,8,3,5.0,5.127,-0.029,-0.16,40.333,25.624,57.306,432.753,0.48,1,0,0,63,259,0.0
2026-01-22 08:10:00,1769069400,8,3,5.0,5.0,0.0,0.0,47.167,21.828,58.953,400.445,0.399,1,0,0,128,293,0.0
2026-01-22 08:10:00,1769069400,8,3,5.0,5.121,-0.101,0.0,45.5,24.759,60.576,555.124,0.487,1,0,0,68,286,0.0
2026-01-22 08:10:00,1769069400,8,3,5.0,5.0,0.0,0.0,13.167,24.291,59.193,481.476,0.462,1,0,0,82,89,0.0
2026-01-22 08:20:00,1769070000,8,3,5.0,5.121,0.0,-0.127,45.667,22.302,55.688,535.36,0.462,1,0,0,68,287,0.0
2026-01-22 08:20:00,1769070000,8,3,5.0,5.0,0.0,0.0,47.333,24.783,64.133,533.776,0.481,1,0,0,128,294,0.0
2026-01-22 08:20:00,1769070000,8,3,5.0,5.0,0.0,0.0,13.333,22.588,71.335,544.386,0.448,1,0,0,82,90,0.0
2026-01-22 08:20:00,1769070000,8,3,5.0,5.007,0.0,0.0,40.5,20.879,54.298,537.193,0.446,1,0,0,63,260,0.0
2026-01-22 08:30:00,1769070600,8,3,5.0,5.025,0.0,-0.034,45.833,20.765,55.48,530.675,0.436,1,0,0,68,288,0.0
2026-01-22 08:30:00,1769070600,8,3,5.0,5.0,0.0,0.0,13.5,28.501,58.684,556.581,0.556,1,0,0,82,91,0.0
2026-01-22 08:30:00,1769070600,8,3,5.0,5.0,0.0,0.0,47.5,22.923,66.193,491.254,0.438,1,0,0,128,295,0.0
2026-01-22 08:30:00,1769070600,8,3,5.0,5.007,0.0,-0.01,40.667,24.434,63.157,543.939,0.478,1,0,0,63,261,0.0
2026-01-22 08:40:00,1769071200,8,3,5.0,5.0,0.0,0.0,13.667,24.887,63.824,482.745,0.468,1,0,0,82,92,0.0
2026-01-22 08:40:00,1769071200,8,3,5.0,5.0,0.0,0.0,46.0,26.686,64.995,518.799,0.509,1,0,0,68,289,0.0
2026-01-22 08:40:00,1769071200,8,3,5.0,5.0,0.0,0.0,40.833,25.701,61.582,401.764,0.459,1,0,0,63,262,0.0
2026-01-22 08:40:00,1769071200,8,3,5.0,5.0,0.0,0.0,47.667,25.288,63.546,512.566,0.484,1,0,0,128,296,0.0
2026-01-22 08:50:00,1769071800,8,3,5.0,5.0,0.0,0.0,41.0,24.02,60.502,592.346,0.485,1,0,0,63,263,0.0
2026-01-22 08:50:00,1769071800,8,3,5.0,5.0,0.0,0.0,47.833,21.633,66.873,544.787,0.432,1,0,0,128,297,0.0
2026-01-22 08:50:00,1769071800,8,3,68.872,68.872,-1.495,0.0,0.0,27.987,52.042,477.159,0.252,0,0,0,25,0,220.0
2026-01-22 08:50:00,1769071800,8,3,5.0,5.0,0.0,0.0,13.833,23.443,65.844,564.783,0.468,1,0,0,82,93,0.0
2026-01-22 08:50:00,1769071800,8,3,5.0,5.0,0.0,0.0,46.167,19.081,65.19,370.275,0.355,1,0,0,68,290,0.0
2026-01-22 09:00:00,1769072400,9,3,5.0,5.0,0.0,0.0,48.0,25.666,59.767,730.663,0.553,1,0,0,128,298,0.0
2026-01-22 09:00:00,1769072400,9,3,5.0,5.0,0.0,0.0,46.333,23.986,61.236,701.749,0.516,1,0,0,68,291,0.0
2026-01-22 09:00:00,1769072400,9,3,5.0,5.0,0.0,0.0,41.167,25.713,60.281,749.992,0.559,1,0,0,63,264,0.0
2026-01-22 09:00:00,1769072400,9,3,5.0,5.0,0.0,0.0,14.0,27.061,54.043,629.516,0.576,1,0,0,82,94,0.0
2026-01-22 09:00:00,1769072400,9,3,67.373,68.122,-1.499,-1.499,0.0,25.935,59.564,677.769,0.238,0,0,0,25,1,210.0
2026-01-22 09:10:00,1769073000,9,3,5.0,5.0,0.0,0.0,48.167,24.183,60.944,820.901,0.553,1,0,0,128,299,0.0
2026-01-22 09:10:00,1769073000,9,3,5.0,5.0,0.0,0.0,41.333,25.66,59.868,669.732,0.535,1,0,0,63,265,0.0
2026-01-22 09:10:00,1769073000,9,3,5.0,5.0,0.0,0.0,46.5,22.631,52.672,624.162,0.508,1,0,0,68,292,0.0
2026-01-22 09:10:00,1769073000,9,3,5.0,5.0,0.0,0.0,14.167,27.061,49.923,835.417,0.656,1,0,0,82,95,0.0
2026-01-22 09:10:00,1769073000,9,3,68.104,68.116,0.732,-0.384,0.0,19.833,68.507,803.469,0.172,0,0,0,25,2,200.0
2026-01-22 09:20:00,1769073600,9,3,5.0,5.0,0.0,0.0,46.667,24.166,53.208,778.816,0.575,1,0,0,68,293,0.0
2026-01-22 09:20:00,1769073600,9,3,67.602,67.988,-0.502,-0.423,0.0,28.107,63.865,684.391,0.274,0,0,0,25,3,190.0
2026-01-22 09:20:00,1769073600,9,3,5.0,5.0,0.0,0.0,41.5,29.27,59.581,750.028,0.62,1,0,0,63,266,0.0
2026-01-22 09:20:00,1769073600,9,3,5.0,5.0,0.0,0.0,14.333,26.077,53.003,652.35,0.572,1,0,0,82,96,0.0
2026-01-22 09:30:00,1769074200,9,3,5.0,5.0,0.0,0.0,41.667,28.463,55.302,511.378,0.56,1,0,0,63,267,0.0
2026-01-22 09:30:00,1769074200,9,3,5.0,5.0,0.0,0.0,14.5,27.535,56.463,831.244,0.63,1,0,0,82,97,0.0
2026-01-22 09:30:00,1769074200,9,3,67.079,67.54,-0.523,-0.098,0.0,27.973,62.449,538.745,0.23,0,0,0,25,4,180.0
2026-01-22 09:30:00,1769074200,9,3,5.0,5.0,0.0,0.0,46.833,26.803,62.119,767.095,0.582,1,0,0,68,294,0.0
2026-01-22 09:40:00,1769074800,9,3,5.0,5.0,0.0,0.0,41.833,29.628,61.696,680.479,0.604,1,0,0,63,268,0.0
2026-01-22 09:40:00,1769074800,9,3,66.822,67.402,-0.257,-0.428,0.0,25.397,65.938,595.921,0.203,0,0,0,25,5,170.0
2026-01-22 09:40:00,1769074800,9,3,5.0,5.0,0.0,0.0,47.0,24.892,48.162,751.591,0.605,1,0,0,68,295,0.0
2026-01-22 09:40:00,1769074800,9,3,5.0,5.0,0.0,0.0,14.667,23.257,57.314,740.354,0.528,1,0,0,82,98,0.0
2026-01-22 09:50:00,1769075400,9,3,5.0,5.0,0.0,0.0,14.833,25.322,64.227,701.181,0.538,1,0,0,82,99,0.0
2026-01-22 09:50:00,1769075400,9,3,5.0,5.0,0.0,0.0,42.0,30.396,67.428,639.268,0.605,1,0,0,63,269,0.0
2026-01-22 09:50:00,1769075400,9,3,65.244,66.687,-1.578,-0.786,0.0,31.108,56.508,652.59,0.332,0,0,0,25,6,160.0
2026-01-22 09:50:00,1769075400,9,3,5.0,5.0,0.0,0.0,47.167,26.189,58.618,702.647,0.56,1,0,0,68,296,0.0
2026-01-22 10:00:00,1769076000,10,3,5.0,5.0,0.0,0.0,42.167,27.27,58.896,841.041,0.616,1,0,0,63,270,0.0
2026-01-22 10:00:00,1769076000,10,3,5.0,5.0,0.0,0.0,15.0,30.038,51.32,828.086,0.696,1,0,0,82,100,0.0
2026-01-22 10:00:00,1769076000,10,3,5.0,5.0,0.0,0.0,47.333,31.697,48.265,793.435,0.729,1,0,0,68,297,0.0
2026-01-22 10:00:00,1769076000,10,3,63.036,65.545,-2.208,-1.348,0.0,25.062,52.222,849.355,0.309,0,0,0,25,7,150.0
2026-01-22 10:10:00,1769076600,10,3,5.0,5.0,0.0,0.0,42.333,27.261,48.602,816.201,0.66,1,0,0,63,271,0.0
2026-01-22 10:10:00,1769076600,10,3,5.0,5.0,0.0,0.0,47.5,30.695,57.103,858.848,0.687,1,0,0,68,298,0.0
2026-01-22 10:10:00,1769076600,10,3,60.637,63.935,-2.399,-2.062,0.0,27.846,65.863,794.833,0.301,0,0,0,25,8,140.0
2026-01-22 10:10:00,1769076600,10,3,5.0,5.0,0.0,0.0,15.167,25.213,58.909,760.824,0.559,1,0,0,82,101,0.0
2026-01-22 10:20:00,1769077200,10,3,5.0,5.0,0.0,0.0,47.667,29.142,59.927,812.468,0.634,1,0,0,68,299,0.0
2026-01-22 10:20:00,1769077200,10,3,5.0,5.0,0.0,0.0,42.5,27.217,53.117,845.573,0.645,1,0,0,63,272,0.0
2026-01-22 10:20:00,1769077200,10,3,59.527,62.111,-1.11,-1.905,0.0,25.092,48.236,816.787,0.32,0,0,0,25,9,130.0
2026-01-22 10:20:00,1769077200,10,3,5.0,5.0,0.0,0.0,15.333,27.073,53.192,876.361,0.651,1,0,0,82,102,0.0
2026-01-22 10:30:00,1769077800,10,3,5.0,5.0,0.0,0.0,15.5,25.907,58.526,786.32,0.58,1,0,0,82,103,0.0
2026-01-22 10:30:00,1769077800,10,3,5.0,5.0,0.0,0.0,42.667,26.978,56.311,822.382,0.619,1,0,0,63,273,0.0
2026-01-22 10:30:00,1769077800,10,3,56.695,59.974,-2.832,-2.114,0.0,22.94,53.488,828.616,0.261,0,0,0,25,10,120.0
2026-01-22 10:40:00,1769078400,10,3,5.0,5.0,0.0,0.0,42.833,25.858,50.048,700.446,0.597,1,0,0,63,274,0.0
